date,co2_flux,SWC,T_soil,T_atm,RH,SHF,RAD_sw,RAD_lw,T_diff
18-09-2014 18:00,5.37406,0.754666667,27.42,26.28333333,94.36666667,6.426333333,0.093333333,445.6,-1.13666667
18-09-2014 19:00,5.271731667,0.752833333,26.99166667,25.59166667,99.73333332,4.2485,0,439.2833334,-1.4
18-09-2014 20:00,5.181,0.751333334,26.49166667,25.09166667,101.2,1.9535,0,439.8,-1.399999995
18-09-2014 21:00,5.140671667,0.7495,26.09666667,24.81833334,101.2,0.260666667,0,427.7,-1.27833333
18-09-2014 22:00,5.032196667,0.748166667,25.69166667,23.97666667,101.2,-1.243333334,0,425.7,-1.714999995
18-09-2014 23:00,4.942643334,0.747,25.34333333,23.60833334,101.2,-2.549833333,0,426.3333334,-1.734999995
19-09-2014 00:00,4.897018334,0.746333334,25.07333334,23.6,101.2,-3.515666667,0,428.55,-1.473333335
19-09-2014 01:00,4.855586667,0.745666667,24.85833334,23.51,101.2,-4.123,0,422.0333334,-1.348333335
19-09-2014 02:00,4.781076667,0.745,24.65666667,23.2,101.2,-4.644666667,0,419.1166667,-1.456666665
19-09-2014 03:00,4.706048333,0.744,24.44333333,22.95333334,101.2,-5.171333334,0,418.6,-1.489999995
19-09-2014 04:00,4.622951667,0.743666667,24.24666667,22.885,101.2,-5.6755,0,419.7833334,-1.361666665
19-09-2014 05:00,4.550913334,0.743,24.095,23.05166667,101.2,-6.0305,0,420.1,-1.043333335
19-09-2014 06:00,4.473336667,0.743,23.98,23.175,101.2,-6.162166667,14.4965,426.3333334,-0.805
19-09-2014 07:00,4.436223333,0.743333334,23.95666667,23.54333334,101.2166667,-6.093,106.3833333,433.1833334,-0.41333333
19-09-2014 08:00,4.448835,0.744333334,24.11166667,24.69833334,101.2333333,-5.382333334,307.0333334,443.35,0.586666665
19-09-2014 09:00,4.510013333,0.745666667,24.465,26.645,96.95,-3.873833333,487.2833334,468.1833334,2.18
19-09-2014 10:00,4.675273334,0.747166667,25.04333333,28.16166667,86.1,-1.312833333,461.1666667,477.7,3.11833334
19-09-2014 11:00,4.73507,0.747333334,25.90833334,29.81666667,74.85333333,1.8875,737.7333334,505.9,3.908333335
19-09-2014 12:00,4.805185,0.747,26.50333333,30.74333333,68.53,4.059,841.0333333,523.2333333,4.24
19-09-2014 13:00,5.617995,0.745666667,27.36333333,31.53666667,63.06666667,6.7825,767.2333333,519.4333333,4.17333334
19-09-2014 15:00,5.684885,0.741166667,30.38833333,31.67,62.97666667,16.54833334,541.4666667,497.4,1.28166667
19-09-2014 16:00,5.563481667,0.7385,30.00166667,31.49,63.98833333,15.915,384.5166667,487.8833334,1.48833333
19-09-2014 17:00,5.306631667,0.732166667,29.51666667,29.65333334,71.69166667,13.93166667,139.3,456.9166667,0.13666667
19-09-2014 18:00,5.073743334,0.726166667,28.68666667,27.06,82.02166667,10.36,9.6385,443.9833334,-1.626666665
19-09-2014 19:00,4.98835,0.7225,27.835,25.56666667,98.15000002,6.328166667,0,440.2,-2.268333335
19-09-2014 20:00,4.87204,0.72,27.16666667,25.05166667,101.2833334,3.089,0,435.5833334,-2.115
19-09-2014 21:00,4.787005,0.718,26.63833334,24.53,101.2666667,0.893666667,0,432.1833333,-2.108333335
19-09-2014 22:00,4.701571667,0.716333334,26.18833334,24.135,101.3,-0.871166667,0,429.9166667,-2.053333335
19-09-2014 23:00,4.611608333,0.715166667,25.81,23.82,101.25,-2.2765,0,423.7,-1.99
20-09-2014 00:00,4.516398334,0.714166667,25.465,23.51666667,101.2333334,-3.384,0,422.2,-1.948333335
20-09-2014 01:00,4.452321667,0.713,25.17666667,23.36333334,101.2333333,-4.258,0,418.5833334,-1.81333333
20-09-2014 02:00,4.408731667,0.712166667,24.92666667,23.23,101.2,-4.957166667,0,416.7,-1.696666665
20-09-2014 03:00,4.348246667,0.711666667,24.705,23.00166667,101.2,-5.493833333,0,416.6833333,-1.703333335
20-09-2014 04:00,4.272288334,0.711,24.495,22.95,101.2,-5.948,0,416.8666667,-1.545
20-09-2014 05:00,4.198306667,0.7105,24.325,23.03666667,101.2,-6.308833333,0,415.15,-1.288333335
20-09-2014 06:00,4.149755,0.71,24.17666667,22.80833333,101.2,-6.513833333,19.02766667,415.75,-1.368333335
20-09-2014 07:00,4.125126667,0.7105,24.09166667,23.655,101.2,-6.589666667,169.24,423.7166667,-0.436666665
20-09-2014 08:00,4.152963334,0.7115,24.24833333,24.83833333,101.2666667,-5.996166667,287.6833333,449.0166667,0.59
20-09-2014 09:00,4.185916667,0.713166667,24.63833334,26.80833334,92.61666667,-4.253666667,446.85,465.4333333,2.17
20-09-2014 10:00,4.260905,0.714,25.02333333,27.74,81.96666667,-2.371,456.9,475.0333333,2.71666667
02-02-2015 08:00,1.06865,0.508,16.05,19.13,55.36,-6.578,297,388.6,3.08
02-02-2015 09:00,1.07555,0.510666667,16.43333334,21.70833334,47.87833334,-6.100666667,467.1666667,409.55,5.275
02-02-2015 10:00,1.104065,0.514,17.4,25.02166667,38.75333334,-4.5015,655.1333334,447.3666667,7.621666665
02-02-2015 11:00,1.145741667,0.516666667,18.51,27.895,30.64666667,-2.210666667,773.35,478.3,9.385
02-02-2015 12:00,1.214013334,0.518666667,19.86166667,29.59166667,28.17833333,0.405,819.3333333,496.5166667,9.73
02-02-2015 13:00,1.265106667,0.520166667,21.00833333,30.45,27.84166667,3.7965,780.55,499.0833333,9.44166667
02-02-2015 14:00,1.328358333,0.521,22.425,30.39166667,27.56833334,7.371666667,674.2833334,489.6,7.966666665
02-02-2015 15:00,1.349635,0.521833334,23.885,30.165,27.68833334,10.60333334,506.4666667,469.6,6.28
02-02-2015 16:00,1.330338334,0.520333334,24.59,29.29833333,30.74333334,13.32,296.8666667,434.7833333,4.70833333
02-02-2015 17:00,1.284321667,0.517,24.34666667,27.015,39.27,12.68,96.61833335,404.9,2.668333335
02-02-2015 18:00,1.247343333,0.512333333,23.55333334,23.27,51.40333333,10.60833334,3.475666667,396.7333334,-0.283333335
02-02-2015 19:00,1.210591667,0.509,22.54166667,21.22333333,56.11833333,8.006666667,0,391.5166667,-1.318333335
02-02-2015 20:00,1.193036667,0.507,21.64166667,20.43666667,57.59166667,5.3765,0,389.5,-1.204999995
02-02-2015 21:00,1.185755,0.505666667,20.945,20.1,57.05333333,3.184666667,0,387.5833334,-0.845
02-02-2015 22:00,1.163293334,0.504333334,20.37833333,18.21166667,70.88,1.5965,0,382.7,-2.166666665
02-02-2015 23:00,1.158936667,0.503166667,19.835,17.955,68.985,0.209166667,0,376.65,-1.88
03-02-2015 00:00,1.154175,0.502666667,19.375,17.93,70.37333334,-0.950833333,0,372.5333334,-1.445
03-02-2015 01:00,1.137181667,0.502,19.01166667,17.81333334,70.27166667,-1.859166667,0,370.3166667,-1.19833333
03-02-2015 02:00,1.142046667,0.501,18.67333334,17.33833334,74.275,-2.591666667,0,369.55,-1.335
03-02-2015 03:00,1.152955,0.501,18.35833334,17.24833334,79.07,-3.226,0,368.2833334,-1.11
03-02-2015 04:00,1.141961667,0.500666667,18.11666667,17.18166667,80.73333333,-3.736,0,369.0333333,-0.934999995
03-02-2015 05:00,1.112748333,0.5,17.92166667,17.20333334,82.16666667,-4.085166667,0,372.6166667,-0.71833333
03-02-2015 06:00,1.117003334,0.5,17.75833334,17.00333333,84,-4.355166667,0,375.5,-0.755000005
03-02-2015 07:00,1.097846667,0.500166667,17.62166667,17.51833333,80.66166667,-4.546833334,38.4335,373.9333334,-0.103333335
03-02-2015 08:00,1.099813334,0.501833334,17.615,19.11166667,77.055,-4.5825,212.95,387.35,1.496666665
03-02-2015 09:00,1.120883334,0.505333333,18.03,22.77333333,64.98666667,-4.056166667,434.9,418.7,4.74333333
03-02-2015 10:00,1.155578334,0.5085,18.91833334,25.295,55.90666667,-2.5495,618.3166667,452.1,6.376666665
03-02-2015 11:00,1.192466667,0.511166667,19.935,27.17833334,49.22166667,-0.311333334,731.9666667,479.5166667,7.243333335
03-02-2015 12:00,1.230223334,0.513166667,21.17,28.58,43.81333334,2.122833334,773.3,497.3,7.41
03-02-2015 13:00,1.29391,0.514666667,22.28,29.655,40.19166667,5.138166667,666,489.5833334,7.375
03-02-2015 14:00,1.356318333,0.514833333,23.37666667,29.22666667,42.65333334,7.930166667,356.95,456.4166667,5.85
03-02-2015 15:00,1.323331667,0.514166667,23.89166667,29.00666667,42.73,9.263333333,379.7833334,467.9833333,5.115
03-02-2015 16:00,1.326651667,0.514166667,24.28666667,28.78166667,44.79666667,9.583333333,230.1,442.8166667,4.495
03-02-2015 17:00,1.30359,0.511833334,24.38666667,27.78333334,46.30333333,9.741666667,105.8816667,420.7,3.39666667
03-02-2015 18:00,1.274018334,0.508,23.935,25.21,62.89666667,9.02,4.543166667,411.25,1.275
03-02-2015 19:00,1.268975,0.506,23.21333334,23.48,71.4,7.368166667,0,413.2666667,0.266666665
03-02-2015 20:00,1.217585,0.504333334,22.59166667,22.53666667,76.93333333,5.558833334,0,414.2166667,-0.055
03-02-2015 21:00,1.224705,0.503,22.08333334,21.18166667,82.39166667,4.0675,0,395.55,-0.90166667
03-02-2015 22:00,1.17683,0.5015,21.53333333,20.21,85.06666667,2.7055,0,391.75,-1.32333333
03-02-2015 23:00,1.18644,0.500333334,21.00666667,19.225,91.01666667,1.502166667,0,388.2166667,-1.781666665
04-02-2015 00:00,1.21019,0.4995,20.53833334,18.6,92.96666667,0.34,0,384.6833333,-1.938333335
04-02-2015 01:00,1.197933334,0.499,20.10333334,18.12,95.2,-0.669166667,0,379.2,-1.983333335
04-02-2015 02:00,1.171215,0.498,19.71166667,17.76333334,98.03333333,-1.540833334,0,377.8333334,-1.948333335
04-02-2015 03:00,1.177538334,0.498,19.38,17.79,99.33333334,-2.273333334,0,375.0666667,-1.59
04-02-2015 04:00,1.1826,0.497166667,19.09,17.03666667,100.95,-2.8535,0,371,-2.053333335
04-02-2015 05:00,1.152831667,0.497,18.785,16.935,101.1,-3.399333334,0,368.95,-1.85
04-02-2015 06:00,1.136636667,0.497,18.53166667,16.84666667,101.1,-3.891,0,365.6666667,-1.685
04-02-2015 07:00,1.141148333,0.496,18.29833334,16.41666667,101.1,-4.259333334,41.09266667,368.2833334,-1.881666665
04-02-2015 08:00,1.137158334,0.497666667,18.15333333,17.72,100.15,-4.569333334,219.5333334,380.3166667,-0.43333333
04-02-2015 09:00,1.144586667,0.501,18.465,21.60166667,76.63166667,-4.280833334,425.0833334,410.7333333,3.136666665
04-02-2015 10:00,1.228333334,0.5045,19.225,24.23166667,64.10833333,-3.000666667,611.9833333,448.45,5.006666665
04-02-2015 11:00,1.280056667,0.506833333,20.19833334,26.15666667,53.48333333,-0.966833334,672.4,466.2333334,5.95833333
04-02-2015 12:00,1.325083333,0.508833333,21.40666667,27.515,46.97666667,1.433333334,754.0166667,485.5,6.108333335
04-02-2015 13:00,1.331716667,0.510666667,22.51333334,28.67,43.19,4.151833334,694.5833334,489.9166667,6.156666665
04-02-2015 14:00,1.400391667,0.512333334,23.74166667,29.07333333,42.66833333,6.829666667,651.9,494.65,5.331666665
04-02-2015 15:00,1.394408333,0.512333334,24.91833334,28.535,47.575,9.570000002,390.9166667,459.8166667,3.616666665
04-02-2015 16:00,1.388483334,0.509666667,25.235,27.19833333,56.15166667,11.455,226.5,436.2333334,1.96333333
04-02-2015 17:00,1.351568333,0.506666667,24.87833334,25.63833334,62.82333334,10.90333334,79.09333333,413.2833333,0.76
04-02-2015 18:00,1.326021667,0.503666667,24.19833334,23.83166667,68.62666667,9.241666667,5.776166669,403.95,-0.36666667
04-02-2015 19:00,1.298075,0.501333334,23.40333334,22.43833333,72.79666667,7.0515,0,408.8666667,-0.965000005
04-02-2015 20:00,1.260068333,0.500166667,22.73833334,21.25166667,77.73166667,4.974333334,0,397.1833333,-1.48666667
04-02-2015 21:00,1.240451667,0.498,22.10166667,19.58166667,83.58333334,3.241833333,0,383.7833334,-2.519999995
04-02-2015 22:00,1.252076667,0.4965,21.445,18.76666667,87.05,1.686333334,0,380.7,-2.678333335
04-02-2015 23:00,1.22327,0.495833334,20.865,18.19333334,92.08333333,0.235,0,380.55,-2.671666665
05-02-2015 00:00,1.214006667,0.494833334,20.38833334,17.32,97.5,-0.9325,0,371.5166667,-3.068333335
05-02-2015 01:00,1.226148334,0.494,19.91333334,16.845,100.65,-1.963333333,0,365.95,-3.068333335
05-02-2015 02:00,1.21742,0.493,19.47333334,16.31,101.0166667,-2.8825,0,364.1833334,-3.163333335
05-02-2015 03:00,1.197041667,0.4925,19.05333334,15.68166667,101.1,-3.711,0,360.85,-3.37166667
05-02-2015 04:00,1.194895,0.491833334,18.65833334,15.22666667,100.3666667,-4.469333333,0,357.4166667,-3.43166667
05-02-2015 05:00,1.170525,0.491,18.25166667,14.47333334,101.0166667,-5.185833333,0,357.8666667,-3.77833333
05-02-2015 06:00,1.167191667,0.490333334,17.85666667,14.17333334,101.1,-5.869166667,0,356.6833334,-3.68333333
05-02-2015 07:00,1.112851667,0.49,17.52166667,14.15833333,101.1,-6.472333333,28.73866667,360.2666667,-3.36333334
05-02-2015 08:00,1.141113334,0.4915,17.34666667,16.01666667,97.45000002,-6.863166667,196.595,373.6333334,-1.33
05-02-2015 09:00,1.162068334,0.4955,17.685,20.14,76.29333334,-6.526833334,405.9833334,404.8666667,2.455
05-02-2015 10:00,1.190175,0.499,18.505,23.52833333,62.75666667,-5.0955,618.1166667,444.5,5.02333333
05-02-2015 11:00,1.272105,0.5025,19.62833334,26.12833334,53.57833334,-2.843833333,721.2,473.5333334,6.5
05-02-2015 12:00,1.29501,0.505,21.07833334,27.93,44.545,-0.031,766.6,490.0166667,6.851666665
05-02-2015 13:00,1.327816667,0.5065,22.29166667,28.38333334,41.605,3.052833334,557.6833334,466.6833334,6.09166667
05-02-2015 14:00,1.33691,0.506,23.11666667,28.05666667,43.22666667,5.6435,320.2333334,448.1333334,4.94
05-02-2015 15:00,1.335913334,0.508166667,23.82,29.02833334,39.40833334,7.191833333,491.6833334,490.35,5.208333335
05-02-2015 16:00,1.3643,0.506666667,24.71,27.91666667,42.37666667,9.168333333,204.9833334,454.9333333,3.206666665
05-02-2015 17:00,1.349136667,0.5035,24.63166667,26.265,48.41333334,9.428333334,71.62333335,427.8666667,1.633333335
05-02-2015 18:00,1.307256667,0.499833334,24.00166667,23.75,57.48833334,8.183,4.532166667,406.5166667,-0.251666665
05-02-2015 19:00,1.2652,0.496833333,23.14333333,21.31833334,67.56333333,6.201333334,0,397.2833334,-1.824999995
05-02-2015 20:00,1.240686667,0.495166667,22.33833334,20.67666667,66.74833334,4.051,0,405.95,-1.66166667
05-02-2015 21:00,1.23067,0.493833334,21.74,19.875,68.53166667,2.334,0,396.0666667,-1.865
05-02-2015 22:00,1.206931667,0.4925,21.18666667,18.76166667,76.34833334,0.97,0,383.4333333,-2.425
05-02-2015 23:00,1.221038333,0.491166667,20.625,17.96666667,79.70333334,-0.329166667,0,375.95,-2.658333335
06-02-2015 00:00,1.181196667,0.490333334,20.11833333,17.675,82.08333334,-1.5125,0,371.7,-2.44333333
06-02-2015 01:00,1.190565,0.49,19.68666667,17.27666667,84.25,-2.500833333,0,370.8,-2.41
06-02-2015 02:00,1.183295,0.489,19.325,17.23333334,83.61666667,-3.312333334,0,366.45,-2.091666665
06-02-2015 03:00,1.197336667,0.489,19.015,17.78833333,78.12166667,-3.956833334,0,364.2833334,-1.22666667
06-02-2015 04:00,1.176486667,0.488666667,18.76166667,17.35666667,79.96,-4.470166667,0,361.7833334,-1.405
06-02-2015 05:00,1.176643334,0.488,18.48333334,16.62,80.59166667,-4.891,0,357.7,-1.863333335
06-02-2015 06:00,1.144905,0.487166667,18.16833334,15.80833334,82.51666667,-5.344166667,0,355.7,-2.36
06-02-2015 07:00,1.133586667,0.487,17.835,15.47833333,82.92333333,-5.833166667,45.0515,358.1333334,-2.35666667
06-02-2015 08:00,1.150328333,0.488333334,17.665,17.98333333,71.92166667,-6.229166667,246.4833334,377.1166667,0.31833333
06-02-2015 09:00,1.151848334,0.492,18.04166667,22.09,57.80166667,-5.925333333,461.1333334,412.5166667,4.048333335
06-02-2015 10:00,1.177001667,0.495833334,18.93,25.355,48.38666667,-4.517,643.5166667,452.1,6.425
06-02-2015 11:00,1.268215,0.499,20.06333334,28,39.82833333,-2.265333334,754.0166667,482.5833333,7.936666665
06-02-2015 12:00,1.337258334,0.500666667,21.56,28.73166667,36.85333333,0.455833333,793.1166667,496.7333334,7.17166667
06-02-2015 13:00,1.41519,0.502,22.75833333,29.01833334,34.305,3.336166667,606.25,484.3,6.260000005
06-02-2015 14:00,1.386333334,0.503,23.745,29.27333333,32.68,5.925833334,516.7166667,482.5833334,5.52833333
06-02-2015 15:00,1.400446667,0.5035,24.69666667,29.095,32.12833333,8.336666667,408.9166667,462.55,4.398333335
06-02-2015 16:00,1.420498333,0.501666667,25.17166667,28.33833334,33.005,10.11166667,260.1833334,437.3,3.166666665
06-02-2015 17:00,1.35871,0.4985,24.95833333,26.635,38.41333333,9.746666667,97.87833334,413.7666667,1.67666667
06-02-2015 18:00,1.321126667,0.4945,24.29,23.39,50.11,8.344666667,7.438999999,397.7833333,-0.9
06-02-2015 19:00,1.275663334,0.491166667,23.33333334,21.25,55.45333333,6.206666667,0,390.15,-2.083333335
06-02-2015 20:00,1.252793334,0.489,22.415,20.095,59.36333333,3.844,0,385.65,-2.32
06-02-2015 21:00,1.250201667,0.4875,21.66166667,19.11166667,63.85833333,1.8645,0,385.3833334,-2.549999995
06-02-2015 22:00,1.204843334,0.486166667,21.01666667,18.28666667,70.145,0.2225,0,379.2666667,-2.73
06-02-2015 23:00,1.221625,0.4855,20.495,18.22833334,68.31666667,-1.123333334,0,375.0833333,-2.266666665
07-02-2015 00:00,1.227558334,0.484833334,20.05333334,17.90833334,68.26333333,-2.2,0,370.5333334,-2.145
07-02-2015 01:00,1.221925,0.484,19.62333333,17.19333334,72.09333333,-3.085166667,0,366.65,-2.429999995
07-02-2015 02:00,1.223685,0.483166667,19.22333334,16.96666667,71.84333334,-3.870166667,0,368.25,-2.25666667
07-02-2015 03:00,1.20665,0.483,18.89333334,16.87,72.28166667,-4.541833333,0,368.5333334,-2.023333335
07-02-2015 04:00,1.182875,0.483,18.60666667,16.955,71.34,-5.066,0,370.65,-1.651666665
07-02-2015 05:00,1.200816667,0.482833334,18.38833333,16.90333334,72.36,-5.441833333,0,367.7333334,-1.484999995
07-02-2015 06:00,1.181598334,0.482,18.17333334,16.16666667,75.86833334,-5.6875,0,363.55,-2.00666667
07-02-2015 07:00,1.150778334,0.482,17.905,15.78666667,78.65,-5.983666667,40.6755,364.3,-2.11833333
07-02-2015 08:00,1.168758334,0.483166667,17.76666667,18.20666667,72.90333334,-6.252,244.45,382.2666667,0.44
07-02-2015 09:00,1.192503334,0.4875,18.20833333,23.155,53.45666667,-5.8525,459.6333334,419.4333334,4.94666667
07-02-2015 10:00,1.20329,0.4915,19.17,26.50333334,38.3,-4.317333334,647.3333333,455.35,7.333333335
07-02-2015 11:00,1.277838334,0.494,20.27333334,28.53166667,32.90333334,-2.056166667,764.9166667,484,8.25833333
07-02-2015 12:00,1.302111667,0.495833334,21.74,29.70166667,29.975,0.546666667,796.2333334,497.0166667,7.961666665
07-02-2015 13:00,1.380581667,0.497166667,22.91666667,30.50333334,27.22,3.2545,776.0166667,504.1,7.58666667
07-02-2015 14:00,1.436758333,0.498,24.39,30.74833334,24.745,5.944166667,706.2166667,495.9166667,6.358333335
07-02-2015 15:00,1.456568334,0.499666667,25.75166667,30.395,25.49,9.719333335,533.2166667,477.4,4.64333333
07-02-2015 16:00,1.411306667,0.497333334,26.34,29.72666667,27.20166667,12.54833334,302.2333333,440.6666667,3.386666665
07-02-2015 17:00,1.35548,0.494166667,25.99833334,27.755,33.31833333,12.165,100.2766667,410.4166667,1.756666665
07-02-2015 18:00,1.332601667,0.489333333,25.15666667,23.76166667,45.78333334,10.31,7.807166667,399.3166667,-1.395
07-02-2015 19:00,1.317801667,0.486166667,24.08166667,21.605,52.46333334,7.597,0,403.6,-2.476666665
07-02-2015 20:00,1.29695,0.484166667,23.15166667,20.73333334,54.27833334,4.9205,0,394,-2.418333335
07-02-2015 21:00,1.278075,0.482666667,22.36833334,20.165,54.615,2.743833334,0,385.6,-2.203333335
07-02-2015 22:00,1.272545,0.481333334,21.69,18.755,62.15,1.0265,0,379.9,-2.935
07-02-2015 23:00,1.26952,0.480166667,21.055,18.17166667,66.16333333,-0.505,0,380.5333333,-2.88333333
08-02-2015 00:00,1.252525,0.4795,20.54833334,17.80666667,68.68666667,-1.735,0,377.5,-2.74166667
08-02-2015 01:00,1.2693,0.479,20.145,18.98333333,61.655,-2.691666667,0,385.95,-1.16166667
08-02-2015 02:00,1.263266667,0.478833334,19.87833334,17.85666667,67.05666667,-3.325833334,0,381.0833333,-2.02166667
08-02-2015 03:00,1.252443334,0.478,19.52333334,17.00666667,71.01,-3.830333334,0,384.3833334,-2.51666667
08-02-2015 04:00,1.222698333,0.478,19.20833334,17.42333334,71.22166667,-4.355166667,0,393.1,-1.785
08-02-2015 05:00,1.225985,0.478,19.025,17.14,74.57833334,-4.719333334,0,383.3,-1.885
08-02-2015 06:00,1.211428334,0.478,18.805,17.14,74.705,-4.960166667,0,382.7166667,-1.665
08-02-2015 07:00,1.21724,0.478166667,18.64666667,17.99666667,71.50166667,-5.205166667,40.47866667,390.6166667,-0.649999995
08-02-2015 08:00,1.209295,0.480166667,18.71333333,20.03666667,71.05666667,-5.137,218.1833333,403.7,1.323333335
08-02-2015 09:00,1.196126667,0.484166667,19.26833334,23.89,53.88,-4.357,436.45,425.0833333,4.621666665
08-02-2015 10:00,1.203685,0.486833333,20.15833334,25.595,44.63166667,-2.623833334,632.4333333,453.7166667,5.436666665
08-02-2015 11:00,1.31381,0.4885,21.03666667,27.625,36.25333334,-0.631833334,761.05,481.0833334,6.588333335
08-02-2015 12:00,1.421135,0.490333334,22.34166667,28.74666667,34.68,1.372166667,772.9833334,492.5,6.405
08-02-2015 13:00,1.444405,0.491333334,23.35333333,29.58,32.83666667,3.5805,777.3833334,503.1833333,6.22666667
08-02-2015 14:00,1.461105,0.492666667,24.69333334,29.58666667,32.62833334,6.0455,641.3666667,498.8,4.893333335
08-02-2015 15:00,1.468135,0.493333333,25.765,28.67833334,39.965,9.155333334,404.9333334,462.1666667,2.913333335
08-02-2015 16:00,1.390183333,0.4915,26.015,27.61166667,47.12166667,10.91166667,282.6,436.6166667,1.596666665
08-02-2015 17:00,1.365691667,0.4885,25.605,25.84,52.19,10.28666667,99.16166665,404.0833333,0.235
08-02-2015 18:00,1.31507,0.484666667,24.835,23.38,60.13666667,8.536166667,5.611666665,391.5333334,-1.455
08-02-2015 19:00,1.277696667,0.482,23.87666667,21.28333334,67.94833334,6.194166667,0,388.3666667,-2.59333333
08-02-2015 20:00,1.246958333,0.480333334,22.99166667,19.91166667,73.62,3.840666667,0,382.05,-3.079999995
08-02-2015 21:00,1.242078334,0.478666667,22.22166667,18.75,79.80666667,1.902833334,0,376.2333334,-3.471666665
08-02-2015 22:00,1.240346667,0.4775,21.545,17.71333334,86.46666667,0.265,0,372.1,-3.831666665
08-02-2015 23:00,1.225546667,0.476666667,20.93666667,17.00666667,90.88333334,-1.14,0,364.6666667,-3.929999995
09-02-2015 00:00,1.240376667,0.475833334,20.37833334,16.35,92.5,-2.3545,0,365.5166667,-4.028333335
09-02-2015 01:00,1.211143334,0.475,19.87833334,15.90666667,93.93333334,-3.397666667,0,364.4833334,-3.97166667
09-02-2015 02:00,1.208276667,0.474666667,19.435,15.44,96.6,-4.2415,0,361.25,-3.995
09-02-2015 03:00,1.199401667,0.474,19.03333334,15.09666667,98.31666667,-4.987,0,362.7333334,-3.93666667
09-02-2015 04:00,1.165921667,0.474,18.675,14.87666667,99.84999999,-5.606166667,0,363.6,-3.798333335
09-02-2015 05:00,1.166861667,0.473666667,18.365,14.61833334,100.9666667,-6.083,0,357.1166667,-3.746666665
09-02-2015 06:00,1.152315,0.473,18.065,14.39833334,101.1,-6.503,0,354.75,-3.666666665
09-02-2015 07:00,1.141628333,0.473,17.79166667,14.37666667,101.1,-6.879,35.85333334,359.2833334,-3.415
09-02-2015 08:00,1.14555,0.475,17.68333333,16.69666667,91.68333334,-7.081333333,196.9333333,377.8666667,-0.98666666
09-02-2015 09:00,1.183396667,0.478833334,18.08666667,20.155,72.8,-6.621333334,428.9,411.6666667,2.068333335
09-02-2015 10:00,1.27245,0.482,18.93,22.345,64.81166667,-5.1085,579.7833334,435.9666667,3.415
09-02-2015 11:00,1.318643334,0.485,19.92166667,24.54833334,57.06333333,-2.961333334,727.9666667,465.9833334,4.626666665
09-02-2015 12:00,1.321505,0.4875,21.32,26.18666667,51.80166667,-0.422166667,721.4166667,474.0833333,4.86666667
09-02-2015 13:00,1.363296667,0.489166667,22.50166667,27.32833333,40.42333334,2.276666667,712.15,481.5833334,4.826666665
09-02-2015 14:00,1.438673333,0.490833334,23.91,28.075,34.33666667,4.821833334,648.7666667,481.1833333,4.165
09-02-2015 15:00,1.429416667,0.492,25.195,28.07166667,36.02333333,8.176666667,469.0333333,461.8833334,2.876666665
09-02-2015 16:00,1.390973333,0.490666667,25.73166667,27.26666667,43.175,10.38166667,277.1833333,439,1.535
09-02-2015 17:00,1.366683334,0.486833334,25.41,25.71,52.03666667,9.785,70.345,420.9,0.3
09-02-2015 18:00,1.313578334,0.483833333,24.66666667,23.94,59.78833334,8.114333334,3.5965,407.95,-0.726666665
09-02-2015 19:00,1.2717,0.481166667,23.81333334,22.08166667,69.69666667,6.096333334,0,389.7666667,-1.731666665
09-02-2015 20:00,1.242753334,0.479333334,23.00166667,20.37,79.87833333,4.009166667,0,383.7833333,-2.631666665
09-02-2015 21:00,1.234146667,0.478,22.27666667,19.60666667,86.03333334,2.198333333,0,386.85,-2.67
09-02-2015 22:00,1.23265,0.477333334,21.72333334,19.10166667,89.51666667,0.758333333,0,383.05,-2.621666665
09-02-2015 23:00,1.21362,0.477,21.25333334,18.915,89.68333333,-0.396666667,0,397.2166667,-2.338333335
10-02-2015 00:00,1.208216667,0.477,20.93333334,19.31833334,87.48333334,-1.2425,0,400.7333333,-1.615
10-02-2015 01:00,1.204268334,0.477,20.71833334,19.055,87.55,-1.754166667,0,381.3333334,-1.663333335
10-02-2015 02:00,1.189008334,0.476,20.40166667,17.88833334,92.56666667,-2.239166667,0,372,-2.51333333
10-02-2015 03:00,1.212858334,0.475166667,19.99,17.15,95.96666667,-2.9,0,368.7166667,-2.84
10-02-2015 04:00,1.176765,0.475,19.605,17.05166667,96.13333334,-3.597166667,0,374.8333334,-2.553333335
10-02-2015 05:00,1.188535,0.475,19.34666667,17.41166667,93.38333334,-4.135166667,0,378.6833334,-1.935
10-02-2015 06:00,1.16124,0.475,19.17,17.13166667,95.45,-4.457666667,0.000833334,379.7166667,-2.03833333
10-02-2015 07:00,1.146466667,0.475166667,19.005,17.175,96.58333334,-4.661833334,37.7405,385.4,-1.83
10-02-2015 08:00,1.185978333,0.4765,18.99333334,18.66666667,87.46666667,-4.706333334,95.40833332,402.8166667,-0.32666667
10-02-2015 09:00,1.186613333,0.478,19.24666667,19.52,82.15,-4.211333334,116.1766667,412.1833333,0.27333333
10-02-2015 10:00,1.21584,0.479666667,19.525,21.04,75.20166667,-3.4465,272.2333334,426.5333334,1.515
10-02-2015 11:00,1.237568334,0.483,20.17333334,22.98166667,63.67,-2.402333333,373.45,442.1666667,2.808333335
10-02-2015 12:00,1.235205,0.483166667,20.895,22.80833334,62.03,-0.662,188.65,422.35,1.913333335
10-02-2015 13:00,1.276285,0.483833334,21.25333333,23.14333334,62.54166667,0.493833334,265.6,428.7,1.890000005
